Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
904329,"August 2, 2017",Maryland,Baltimore,900 block of N Broadway,0,4,View Incident View Source
903853,"August 1, 2017",Illinois,Chicago,800 block of N Monticello Ave,0,4,View Incident View Source
904106,"August 1, 2017",Washington,Toppenish,8000 Block of Lateral C Rd,0,6,View Incident View Source
904026,"August 1, 2017",California,Fresno,Mariposa St and A St,0,7,View Incident View Source
903090,"July 31, 2017",Illinois,Decatur,Jasper St and Main St,0,4,View Incident View Source
902187,"July 30, 2017",Texas,El Paso,1810 George Dieter Dr,1,3,View Incident View Source
901549,"July 30, 2017",Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5,View Incident View Source
901083,"July 29, 2017",New York,Buffalo,200 block of Carl St,1,4,View Incident View Source
901000,"July 29, 2017",North Carolina,Salisbury,115 W Fisher St,2,3,View Incident View Source
900963,"July 28, 2017",Delaware,Wilmington,400 block of N Washington St,0,4,View Incident View Source
900387,"July 27, 2017",Illinois,Chicago,2000 block of E 71st St,1,4,View Incident View Source
898631,"July 26, 2017",North Carolina,High Point,2111 E. Green Drive,1,6,View Incident View Source
898448,"July 25, 2017",Florida,Jacksonville,1040 Golfair Boulevard,1,3,View Incident View Source
896444,"July 23, 2017",Illinois,Chicago,1500 block of East 82nd St,1,3,View Incident View Source
896889,"July 23, 2017",Louisiana,Baton Rouge,10360 Ave H,0,4,View Incident View Source
896149,"July 22, 2017",Ohio,Cincinnati,130 E Clifton Ave,0,5,View Incident View Source
893690,"July 19, 2017",Virginia,Richmond,2300 block of Bethel St,0,5,View Incident View Source
894504,"July 19, 2017",California,Los Angeles,Imperial Hwy and Broadway,1,3,View Incident View Source
893726,"July 18, 2017",Wisconsin,Milwaukee,3000 block of N 39th St,0,4,View Incident View Source
893712,"July 18, 2017",New Jersey,Trenton,Hewitt St and Division St,1,3,View Incident View Source
893752,"July 18, 2017",Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4,View Incident View Source
891291,"July 15, 2017",Pennsylvania,Philadelphia,21st and Fitzwater,1,3,View Incident View Source
891092,"July 15, 2017",Illinois,Chicago,12200 block of S Throop St,0,4,View Incident View Source
886564,"July 9, 2017",Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7,View Incident View Source
886002,"July 8, 2017",Illinois,Alton,700 block of Oakwood Ave,0,4,View Incident View Source
